-203.186815	-32.734325	5.341000	-5867.840355
-202.946169	-32.801682	5.341000	-5867.821828
-202.705523	-32.869035	5.342000	-5867.803833
-202.464930	-32.936294	5.342000	-5867.786291
-202.224284	-33.003640	5.343000	-5867.769070
-201.983587	-33.071073	5.345000	-5867.752038
-201.742941	-33.138412	5.346000	-5867.735062
-201.502296	-33.205746	5.347000	-5867.717984
-201.261651	-33.273077	5.347000	-5867.700709
-201.021103	-33.340459	5.346000	-5867.683213
-200.780458	-33.407782	5.346000	-5867.665376
-200.539814	-33.475102	5.345000	-5867.647153
-200.299117	-33.542509	5.343000	-5867.628531
-200.058473	-33.609821	5.341000	-5867.609531
-199.817829	-33.677129	5.340000	-5867.590170
-199.577282	-33.744489	5.340000	-5867.570487
-199.336586	-33.811881	5.339000	-5867.550509
-199.095942	-33.879178	5.339000	-5867.530310
-198.855247	-33.946562	5.339000	-5867.509933
-198.614700	-34.013907	5.339000	-5867.489458
-198.374005	-34.081283	5.339000	-5867.468924
-198.133362	-34.148565	5.339000	-5867.448414
-197.892763	-34.215990	5.338000	-5867.427975
-197.652121	-34.283264	5.337000	-5867.407668
-197.411426	-34.350626	5.337000	-5867.387528
-197.170828	-34.418039	5.337000	-5867.367604
-196.930186	-34.485302	5.337000	-5867.347921
-196.689492	-34.552652	5.338000	-5867.328480
-196.448894	-34.620054	5.339000	-5867.309382
-196.208201	-34.687397	5.341000	-5867.290705
-195.967559	-34.754644	5.341000	-5867.272446
-195.726962	-34.822035	5.342000	-5867.254529
-195.486269	-34.889366	5.344000	-5867.236821
-195.245672	-34.956749	5.345000	-5867.219169
-195.004979	-35.024073	5.346000	-5867.201412
-194.764383	-35.091448	5.346000	-5867.183415
-194.523690	-35.158765	5.346000	-5867.165054
-194.283094	-35.226132	5.346000	-5867.146243
-194.042401	-35.293441	5.346000	-5867.126912
-193.801806	-35.360801	5.345000	-5867.107041
-193.561114	-35.428102	5.344000	-5867.086632
-193.320518	-35.495455	5.344000	-5867.065735
-193.079774	-35.562840	5.342000	-5867.044413
-192.839179	-35.630185	5.341000	-5867.022806
-192.598488	-35.697471	5.340000	-5867.001037
-192.357893	-35.764808	5.340000	-5866.979281
-192.117246	-35.832233	5.340000	-5866.957710
-191.876555	-35.899508	5.340000	-5866.936526
-191.635961	-35.966834	5.341000	-5866.915791
-191.395218	-36.034192	5.341000	-5866.895546
-191.154624	-36.101511	5.341000	-5866.875891
-190.913978	-36.168917	5.342000	-5866.856879
-190.673288	-36.236172	5.343000	-5866.838583
-190.432642	-36.303571	5.345000	-5866.820980
-190.192048	-36.370874	5.346000	-5866.804027
-189.951403	-36.438265	5.348000	-5866.787638
-189.710661	-36.505597	5.350000	-5866.771739
-189.470068	-36.572889	5.350000	-5866.756248
-189.229423	-36.640268	5.351000	-5866.741048
-188.988778	-36.707644	5.351000	-5866.726037
-188.748037	-36.774960	5.352000	-5866.711101
-188.507445	-36.842237	5.351000	-5866.696133
-188.266801	-36.909601	5.350000	-5866.681000
-188.026157	-36.976962	5.354000	-5866.665592
-187.785513	-37.044318	5.356000	-5866.649797
-187.544772	-37.111616	5.356000	-5866.633508
-187.304128	-37.178965	5.356000	-5866.616630
-187.063485	-37.246310	5.357000	-5866.599095
-186.822842	-37.313652	5.358000	-5866.580884
-186.582198	-37.380989	5.357000	-5866.561962
-186.341555	-37.448323	5.358000	-5866.542334
-186.100912	-37.515653	5.358000	-5866.522051
-185.860270	-37.582979	5.357000	-5866.501208
-185.619575	-37.650393	5.357000	-5866.479944
-185.378932	-37.717712	5.357000	-5866.458531
-185.138290	-37.785026	5.357000	-5866.437130
-184.897648	-37.852337	5.356000	-5866.415878
-184.656954	-37.919736	5.354000	-5866.394877
-184.416312	-37.987039	5.352000	-5866.374231
-184.175670	-38.054339	5.351000	-5866.353979
-183.934976	-38.121726	5.351000	-5866.334126
-183.694335	-38.189018	5.351000	-5866.314669
-183.453642	-38.256397	5.352000	-5866.295527
-183.213001	-38.323682	5.353000	-5866.276624
-182.972308	-38.391054	5.354000	-5866.257809
-182.731667	-38.458330	5.355000	-5866.238939
-182.490974	-38.525695	5.356000	-5866.219808
-182.250334	-38.592964	5.357000	-5866.200202
-182.009641	-38.660320	5.357000	-5866.179923
-181.769045	-38.727728	5.358000	-5866.158886
-181.528353	-38.795077	5.358000	-5866.137015
-181.287714	-38.862331	5.358000	-5866.114274
-181.047022	-38.929673	5.357000	-5866.090622
-180.806330	-38.997010	5.357000	-5866.066077
-180.565735	-39.064399	5.356000	-5866.040688
-180.325044	-39.131729	5.356000	-5866.014623
-180.084352	-39.199055	5.355000	-5865.988011
-179.843661	-39.266377	5.355000	-5865.960955
-179.603067	-39.333751	5.354000	-5865.933564
-179.362376	-39.401066	5.353000	-5865.905933
-179.121685	-39.468376	5.352000	-5865.878169
-178.880995	-39.535684	5.351000	-5865.850369
-178.640401	-39.603042	5.351000	-5865.822633
-178.399711	-39.670341	5.350000	-5865.795041
-178.159021	-39.737637	5.349000	-5865.767679
-177.918428	-39.804984	5.349000	-5865.740627
-177.677686	-39.872363	5.348000	-5865.713915
-177.436996	-39.939647	5.347000	-5865.687316
-177.196404	-40.006983	5.347000	-5865.660741
-176.955662	-40.074350	5.346000	-5865.634204
-176.715070	-40.141678	5.346000	-5865.607757
-176.474381	-40.208947	5.346000	-5865.581382
-176.233736	-40.276359	5.346000	-5865.555065
-175.993048	-40.343620	5.346000	-5865.528797
-175.752404	-40.411024	5.345000	-5865.502524
-175.511715	-40.478277	5.344000	-5865.476215
